Date,Adj Close,Close,High,Low,Open,Volume
2/18/2020,135.7649231,143.3995819,145.654892,143.3056183,144.4802551,1363
2/19/2020,134.9642181,142.5538483,147.5343018,140.2985382,140.2985382,2951
2/20/2020,132.8289795,140.2985382,143.6815033,140.2045746,141.9900208,3341
2/24/2020,131.1385956,138.513092,143.2116394,136.8216248,143.2116394,3671
2/25/2020,133.5852051,141.09729,142.6478119,134.4723511,134.4723511,3226
2/26/2020,129.2257843,136.4927216,143.7754669,133.4386749,142.6478119,4872
2/27/2020,129.4481964,136.7276459,139.0769196,134.5193329,136.2577972,2142
2/28/2020,121.040741,127.8474045,136.2577972,127.1426163,136.2577972,5807
3/2/2020,123.4428711,130.384613,139.0769196,127.3305588,139.0769196,4300
3/3/2020,122.1083527,128.9750519,135.6939697,127.1426163,135.6939697,1771
3/4/2020,121.2631531,128.0823212,131.5592499,124.0415802,128.1763,2894
3/5/2020,121.2631531,128.0823212,128.1293182,125.1222458,127.800415,9260
3/6/2020,115.4802475,121.9742203,126.8607025,120.4706879,126.8607025,4049
3/9/2020,108.9411163,115.0673599,127.800415,112.8120575,127.800415,5612
3/11/2020,106.8058929,112.8120575,118.7792053,111.4494781,115.0673599,3544
3/12/2020,90.70271301,95.80332947,107.7846146,90.25904083,106.0931396,27941
3/13/2020,97.33081818,102.8041611,105.4823303,82.69438934,82.69438934,7943
3/16/2020,90.43580627,95.52141571,104.3076935,91.62162018,98.48149872,4384
3/17/2020,92.57103729,97.77671814,101.4885635,93.97089386,93.97089386,1958
3/18/2020,87.4553833,92.3733902,97.77671814,90.68191528,97.77671814,13682
3/19/2020,86.56570435,91.43367767,97.7297287,84.57380676,89.2723465,27352
3/20/2020,91.54790497,96.69605255,98.66944122,91.15176392,98.10561371,2788
3/23/2020,82.51766968,87.15800476,99.60914612,81.04989624,96.69605255,3975
3/24/2020,82.74008942,87.39292908,91.95051575,85.98336792,87.48690033,2202
3/25/2020,83.80770111,88.52058411,93.97089386,78.46569824,78.46569824,3136
3/26/2020,88.12264252,93.07817078,95.66236877,81.84864807,94.91059875,8274
3/27/2020,85.67602539,90.49397278,97.7297287,89.2723465,97.7297287,7590
3/30/2020,81.67247009,86.26528168,98.57546997,85.51351166,98.57546997,2479
3/31/2020,83.94115448,88.66153717,90.40000153,86.17131042,88.3326416,2512
4/1/2020,81.36108398,85.93637848,91.38669586,85.51351166,91.38669586,1528
4/3/2020,85.49809265,90.30603027,94.81663513,87.06403351,94.76964569,2503
4/7/2020,87.63331604,92.5613327,93.03118134,87.95675659,92.46736145,2059
4/8/2020,86.61019135,91.48066711,96.22619629,89.460289,96.22619629,3978
4/9/2020,90.74719238,95.85031128,101.6295242,93.03118134,101.6295242,5283
4/13/2020,92.03723145,97.21289063,105.2004166,91.33970642,95.61538696,7841
4/15/2020,91.59239197,96.74303436,108.0665283,94.53472137,102.4282761,15810
4/16/2020,94.97315979,100.3139267,101.0656967,95.85031128,98.57546997,4023
4/17/2020,96.75252533,102.1933441,112.2952194,99.13928986,99.60914612,5402
4/20/2020,99.06568909,104.6365891,109.9459457,99.93804169,109.9459457,20226
4/21/2020,91.94826508,97.11891937,105.2473984,95.66236877,105.2473984,5886
4/22/2020,91.94826508,97.11891937,100.5488586,95.28648376,96.88398743,4458
4/23/2020,93.99452209,99.28025055,103.367981,96.22619629,97.77671814,2216
4/24/2020,89.85751343,94.91059875,98.62245178,92.3733902,98.01164246,3907
4/27/2020,93.32726288,98.57546997,103.367981,95.56839752,98.62245178,5435
4/28/2020,92.43757629,97.63575745,101.300621,94.86361694,98.71642303,5344
4/29/2020,92.66000366,97.87068939,100.5488586,95.94428253,96.93097687,14154
4/30/2020,97.86461639,103.367981,107.5966721,100.4548874,102.2873154,11349
5/4/2020,92.21516418,97.40083313,105.8112259,95.85031128,105.8112259,7450
5/5/2020,96.17423248,101.5825348,103.9318085,98.76341248,101.4415817,2883
5/6/2020,94.52832031,99.84407043,102.4282761,97.16590118,101.8644485,679
5/7/2020,95.19559479,100.5488586,101.300621,100.5488586,101.300621,409
5/8/2020,94.88419342,100.2199554,101.0187073,98.85738373,99.0453186,873
5/11/2020,95.59593964,100.9717255,103.367981,99.0453186,101.300621,1582
5/12/2020,93.37174225,98.62245178,102.7571716,97.7297287,101.4885635,3986
5/13/2020,97.06391144,102.5222473,104.0257797,99.60914612,100.5488586,1933
5/14/2020,97.95358276,103.4619522,104.260704,96.88398743,96.88398743,622
5/15/2020,98.39842224,103.9318085,105.6232834,99.98503113,103.367981,6392
5/18/2020,94.39486694,99.70311737,107.8785858,98.85738373,104.495636,3339
5/19/2020,97.46425629,102.9451141,106.1401215,97.82369995,103.743866,11306
5/20/2020,92.79345703,98.01164246,101.8644485,93.97089386,101.8644485,5017
5/21/2020,99.55500793,105.1534271,115.0673599,98.15259552,102.2403336,56905
5/22/2020,98.3539505,103.8848267,105.6702728,100.1729736,101.9584198,15898
5/26/2020,111.7880859,118.0744247,120.2827454,104.3076935,104.3076935,65159
5/27/2020,120.951767,127.7534332,133.9555054,119.3900223,119.3900223,108610
5/28/2020,129.9820099,137.2914734,145.5609131,127.1426163,131.0894012,298978
5/29/2020,117.8378983,124.464447,136.9625702,123.5717239,136.9625702,72702
6/1/2020,119.6172485,126.3438644,128.6461487,124.0415802,128.6461487,24851
6/2/2020,117.0371933,123.6187134,125.6860733,122.9609146,124.0415802,5527
6/3/2020,114.4571228,120.8935547,123.6187134,115.584198,123.6187134,19431
6/4/2020,113.2560501,119.6249466,121.2224503,115.6781693,121.0345078,11863
6/5/2020,116.3254395,122.8669434,124.5114365,118.0274429,120.0948029,7232
6/8/2020,115.4357681,121.9272308,126.8607025,119.3430328,124.7933502,7572
6/9/2020,111.5656662,117.8395004,123.1018677,109.9459457,123.1018677,18539
6/10/2020,114.3681488,120.7995834,125.3101883,116.9937592,121.1754684,5115
6/11/2020,112.4553375,118.7792053,120.9405365,117.1817017,120.7995834,2694
6/12/2020,112.3218918,118.6382523,119.296051,109.1471939,109.1471939,4635
6/15/2020,110.5870285,116.8058243,121.5983353,115.8191223,119.1081085,1972
6/16/2020,111.2097931,117.4636154,120.1417847,113.75177,120.0478134,4325
6/17/2020,116.4144135,122.9609146,127.7064438,113.375885,115.0673599,34285
6/18/2020,117.1261597,123.7126846,125.1222458,120.6586304,122.7259903,10776
6/19/2020,114.4126282,120.8465652,125.9209976,119.4370041,122.1151733,6276
6/22/2020,116.0585403,122.5850296,125.9209976,121.7862778,124.840332,3228
6/23/2020,120.9072876,127.7064438,131.5592499,125.9209976,127.8474045,11838
6/24/2020,118.3272247,124.9812851,129.7268219,124.0415802,124.840332,6921
6/25/2020,120.9072876,127.7064438,131.5592499,117.9334717,124.9812851,7355
6/26/2020,118.8610306,125.5451126,131.5592499,117.5106049,127.7534332,16705
6/29/2020,118.3717041,125.0282745,126.8607025,123.1958389,126.8607025,2960
6/30/2020,122.152832,129.0220337,137.5263977,124.9812851,126.9546738,39204
7/1/2020,124.5994492,131.6062317,136.0698547,128.8810883,129.5388794,16100
7/2/2020,121.4410934,128.2702637,134.6133118,127.800415,130.8544617,15749
7/3/2020,120.5069351,127.283577,133.7675629,126.3438644,133.7675629,7986
7/6/2020,124.0211563,130.9954224,133.9085236,127.283577,131.2773438,26476
7/7/2020,121.2186813,128.0353394,131.0424042,127.800415,131.0424042,7735
7/8/2020,120.7738342,127.5654907,129.5858612,126.3908539,128.7401276,10429
7/9/2020,121.2631531,128.0823212,128.5521851,120.8935547,124.7933502,15142
7/10/2020,121.7524872,128.5991669,132.217041,126.2968826,128.2232819,11466
7/13/2020,128.4695587,135.6939697,140.2515564,131.3713074,134.3783722,69989
7/14/2020,123.4428711,130.384613,138.137207,126.9546738,134.8482361,25872
7/15/2020,123.3983994,130.3376312,135.3180847,129.1160126,135.3180847,4782
7/16/2020,125.0442886,132.0760956,133.9085236,128.8340912,132.217041,7201
7/17/2020,124.4215164,131.4182892,133.0157928,129.6798401,129.9147644,5297
7/20/2020,125.6670685,132.7338867,135.3180847,130.2906494,135.3180847,8604
7/21/2020,124.5994492,131.6062317,134.3783722,129.7738037,134.3783722,9836
7/22/2020,123.6652832,130.6195374,133.4386749,129.9147644,131.6062317,7366
7/23/2020,128.2026672,135.4120636,140.3925171,133.0627899,137.6203766,22432
7/24/2020,128.4250793,135.6469879,137.1975098,132.0760956,135.4590454,10616
7/27/2020,125.9339752,133.0157928,135.4590454,130.6665344,130.6665344,7445
7/28/2020,126.2453537,133.344696,135.3180847,133.1097717,133.7205811,5487
7/29/2020,125.8894806,132.968811,136.2577972,132.4519806,133.1097717,8452
7/30/2020,126.2453537,133.344696,136.6806641,131.6062317,133.4386749,3026
7/31/2020,126.6902084,133.8145599,134.4723511,130.7135162,132.9218292,9822
8/3/2020,124.9553223,131.9821167,134.9891815,130.8074799,134.9891815,9315
8/4/2020,124.6884155,131.7002106,134.3783722,130.5725555,134.3783722,17339
8/5/2020,125.9339752,133.0157928,134.3783722,131.5592499,134.3783722,17132
8/6/2020,125.8450012,132.9218292,135.3180847,131.5592499,135.3180847,22609
8/7/2020,135.9873352,143.6345062,147.0644531,135.3180847,135.3180847,114553
8/10/2020,150.6225433,159.0927277,162.0058136,144.9970856,144.9970856,375319
8/11/2020,150.0442657,158.4819183,164.4490662,155.0519714,164.4490662,144540
8/12/2020,145.9072418,154.1122589,159.5625763,152.2328491,159.5625763,49755
8/13/2020,142.9248657,146.3596649,150.3534241,144.2453156,150.3064423,42182
8/14/2020,138.8871765,142.2249451,150.3534241,140.9563446,150.3534241,30379
8/17/2020,146.7790222,150.3064423,153.6424103,141.0503082,143.7754669,58895
8/18/2020,146.7790222,150.3064423,152.9376221,147.5343018,150.447403,25352
8/19/2020,148.2472839,151.8099823,154.7700653,148.9908447,150.6823273,49825
8/20/2020,144.7142944,148.1920929,154.5821228,145.9367981,150.4004211,28679
8/21/2020,145.9531403,149.4607086,154.0652771,148.5679779,154.0652771,27076
8/24/2020,145.0354919,148.5209961,152.2328491,147.2993774,152.2328491,20795
8/25/2020,143.7048798,147.1584167,151.2931366,145.654892,150.6823273,14097
8/26/2020,140.4013214,143.7754669,150.2594604,143.3056183,147.1584167,32242
8/27/2020,140.3554382,143.7284851,147.4403381,141.8960419,147.4403381,24545
8/28/2020,138.5660095,141.8960419,145.2320099,138.8889771,141.9900208,34827
8/31/2020,132.3718262,135.553009,145.654892,128.3642426,145.654892,47097
9/1/2020,137.0518951,140.3455353,145.654892,130.6195374,130.8074799,15323
9/2/2020,138.0154266,141.3322296,145.654892,138.2311859,145.654892,7338
9/3/2020,148.6143494,152.1858673,154.9580078,146.5006256,148.9438629,107834
9/4/2020,152.4684906,156.1326447,158.6228638,144.8561401,144.8561401,104611
9/7/2020,153.9367371,157.6361694,159.7505188,152.6087341,156.1326447,66934
9/8/2020,152.7896729,156.4615326,163.9322205,155.0519714,157.6361694,68028
9/9/2020,164.5356598,168.4898071,170.5101929,152.6087341,152.6557159,368415
9/10/2020,163.0674286,166.9862823,171.9667358,164.8249512,170.0873108,83589
9/11/2020,163.250946,167.1742249,171.0270233,159.8444824,168.959671,84720
9/14/2020,167.1509857,171.167984,172.9064484,165.247818,169.1476135,84111
9/15/2020,176.9240265,181.1758881,182.256546,167.6440735,172.9064484,88337
9/16/2020,186.7429352,191.2307739,201.7555084,180.9409485,182.3035278,238071
9/17/2020,181.2369995,185.592514,194.1438599,183.4781647,191.136795,47041
9/18/2020,183.3934784,187.800827,194.5197449,185.216629,185.592514,84425
9/21/2020,172.0145569,176.1484375,192.5463562,170.8860626,192.5463562,62022
9/22/2020,158.5250244,162.3347168,178.920578,156.4615326,177.4170532,62488
9/23/2020,172.2439728,176.3833618,182.632431,157.2133026,163.5093536,59767
9/24/2020,164.260376,168.207901,180.2361755,164.496048,172.9064484,60638
9/25/2020,169.6286621,173.7052002,176.6652832,167.080246,173.2823334,53494
9/28/2020,173.4369354,177.6049957,182.0216217,174.8328552,182.0216217,23443
9/29/2020,173.8498688,178.0278625,185.1226654,177.3230743,177.83992,59356
9/30/2020,173.2075043,177.3700562,182.3035278,175.7725525,182.3035278,16085
10/1/2020,171.0968933,175.208725,180.3771362,170.6041565,180.3771362,19317
10/5/2020,166.7380524,170.7451172,178.2158051,168.207901,178.2158051,23877
10/6/2020,171.0968933,175.208725,175.7255707,167.2681885,170.7451172,40781
10/7/2020,178.667572,182.9613342,188.176712,171.3089447,175.5376282,91861
10/8/2020,172.5192719,176.6652832,186.9081116,175.7255707,183.2432404,21990
10/9/2020,173.9875183,178.168808,181.8336792,175.7255707,176.8532257,22627
10/12/2020,171.1427917,175.255722,183.0552979,173.2823334,180.6590424,20829
10/13/2020,181.9711151,186.3442841,188.8815002,175.7255707,179.4844055,129906
10/14/2020,191.9735718,196.5871124,208.2864838,188.6935577,188.6935577,1330547
10/15/2020,179.6769867,183.9950104,195.8353424,182.3035278,194.9896088,107249
10/16/2020,185.7793884,190.2440796,192.1704712,183.9950104,185.8274384,91518
10/19/2020,188.302948,192.8282776,197.3388824,189.3983307,194.5197449,87975
10/20/2020,191.7900391,196.3991699,202.9771271,192.7342987,195.4594574,112628
10/21/2020,189.082962,193.6270294,200.1110229,189.8211975,197.9966736,60604
10/22/2020,206.3807831,211.3405457,215.7101898,193.0632019,194.0498962,560076
10/23/2020,200.6912994,205.5143433,221.4893951,202.9771271,216.367981,189747
10/26/2020,202.8936768,207.7696533,212.1862793,202.0374146,203.9168396,79534
10/27/2020,200.828949,205.655304,216.0390778,203.3060303,205.8432465,140258
10/28/2020,196.6077423,201.3326416,208.7563324,198.2785797,205.655304,47913
10/29/2020,190.1841431,194.7546844,200.0640259,192.6873169,200.0640259,65365
10/30/2020,189.2206116,193.7679901,203.9168396,191.7946014,194.5197449,79153
11/2/2020,186.5135193,190.9958496,199.3122711,189.5392914,196.0232849,57375
11/3/2020,175.5016479,179.7193298,195.8353424,176.6183014,194.0498962,111967
11/4/2020,180.6864014,185.0286865,186.0153809,180.1421967,183.2432404,36712
11/5/2020,185.4123383,189.8681946,194.5197449,185.0286865,187.8948059,68844
11/6/2020,192.2488556,196.8690186,199.2182922,190.00914,192.5933533,79103
11/9/2020,185.0452881,189.4923096,202.0374146,186.0623627,199.2182922,64232
11/10/2020,184.7240906,189.1634064,195.6943817,187.8948059,192.7342987,55356
11/11/2020,188.9453125,193.4860687,196.5871124,190.4320221,192.6403351,87198
11/12/2020,187.0641174,191.5596619,196.3521881,189.8211975,192.4054108,35260
11/13/2020,194.2677155,198.9363861,201.9434509,189.8211975,193.345108,83526
11/14/2020,194.726532,199.4062347,201.0977173,196.305191,201.0037384,25015
11/17/2020,193.625351,198.2785797,201.0977173,196.5401306,199.2182922,66731
11/18/2020,189.0370789,193.5800476,199.9230804,193.1101837,198.3725586,44629
11/19/2020,188.8535614,193.3921051,198.7954254,191.7476044,195.4594574,41212
11/20/2020,186.7888184,191.2777557,195.9763031,190.8079071,193.3921051,26067
11/23/2020,190.1841431,194.7546844,197.3388824,191.4656982,191.4656982,37541
11/24/2020,195.9194794,200.6278534,203.3530121,190.9018707,197.9966736,220117
11/25/2020,200.2783661,205.0914764,219.7979279,203.071106,203.071106,655128
11/26/2020,195.9653778,200.6748505,205.7962494,199.2182922,203.9168396,47684
11/27/2020,196.4241943,201.1446991,204.4806671,199.2182922,202.3663177,38189
12/1/2020,201.2418976,206.0781708,208.615387,201.0977173,201.0977173,58215
12/2/2020,199.5442352,204.3397064,207.5817108,202.0844116,206.0781708,23028
12/3/2020,198.3512726,203.1180878,208.615387,202.1313934,202.1313934,36071
12/4/2020,197.5253906,202.2723541,207.2058258,201.0977173,202.1313934,55803
12/7/2020,198.9477539,203.7288971,209.5550995,202.1783752,208.1455231,73638
12/8/2020,197.0206757,201.7555084,207.6756744,200.1580048,206.5950165,65663
12/9/2020,195.2312469,199.9230804,204.7625732,198.5605011,200.2519684,38839
12/10/2020,191.5606384,196.1642456,200.1580048,193.345108,198.3725586,38834
12/11/2020,191.8359222,196.4461517,199.0303497,194.0968781,194.0968781,34671
12/14/2020,191.8817902,196.4931335,198.7014618,193.345108,196.3991699,44570
12/15/2020,189.8170929,194.3787994,197.0099792,192.6403351,194.8016663,19828
12/16/2020,190.4594421,195.0365906,198.5605011,192.969223,192.969223,32599
12/17/2020,189.2206116,193.7679901,197.1509399,192.8282776,197.1509399,41826
12/18/2020,186.1464539,190.6199646,196.2112274,186.3912659,195.2245331,48102
12/21/2020,172.7028046,176.8532257,189.8211975,173.8461456,187.9417877,57352
12/22/2020,177.1075592,181.3638306,182.256546,171.0740051,175.208725,40853
12/23/2020,188.486496,193.0162201,195.4594574,178.544693,183.2432404,60291
12/24/2020,187.9817657,192.4993744,197.3388824,190.2440796,192.7342987,52027
12/28/2020,187.7064819,192.2174683,195.1775513,191.3247375,192.4993744,11419
12/29/2020,191.2394562,195.8353424,197.2918854,191.4187164,192.2174683,31074
12/30/2020,196.4700928,201.1916809,204.6686096,195.3654938,196.8690186,90156
12/31/2020,195.4147949,200.1110229,204.6686096,195.9763031,202.6952209,60053
1/1/2021,195.2771301,199.9700623,202.7891846,195.5534363,200.5338898,36895
1/4/2021,196.6536102,201.3796234,202.9771271,193.5800476,197.3388824,153020
1/5/2021,197.938324,202.6952209,205.7022858,196.3991699,201.0977173,106074
1/6/2021,192.5241699,197.1509399,205.3264008,188.176712,202.9771271,158308
1/7/2021,198.0759735,202.8361664,207.1588287,198.4665222,199.4062347,131032
1/8/2021,194.8641815,199.5471954,206.7359619,198.7954254,203.446991,68047
1/11/2021,197.6630402,202.4132996,204.8565521,194.9896088,200.1580048,176040
1/12/2021,200.6912994,205.5143433,210.7767181,199.7351379,201.0977173,153825
1/13/2021,201.3795471,206.2191315,207.3937683,200.9097748,206.6419983,72095
1/14/2021,202.0677795,206.9239044,216.0860748,205.5143433,214.2536316,339234
1/15/2021,202.4807129,207.3467712,212.2332611,202.9771271,210.4947968,128339
1/18/2021,198.718338,203.4939728,211.4814911,202.0374146,206.782959,98344
1/19/2021,198.5806885,203.3530121,206.1721344,202.1313934,203.9168396,29882
1/20/2021,197.9842072,202.7422028,204.8565521,202.0374146,203.822876,25633
1/21/2021,190.734726,195.3184967,206.2661133,192.9222412,203.446991,68220
1/22/2021,190.0006256,194.5667419,199.0773315,192.7342987,195.4594574,37494
1/25/2021,190.1382599,194.7076874,197.3388824,193.0162201,196.3521881,20011
1/27/2021,184.6323242,189.0694427,194.5197449,187.9887695,189.6332703,41827
1/28/2021,186.3300018,190.8079071,192.4993744,187.2369995,189.0694427,20082
1/29/2021,188.4405823,192.969223,195.1775513,190.9958496,191.7476044,24319
2/1/2021,192.9829865,197.6207886,200.0640259,191.7476044,196.3991699,33829
2/2/2021,205.6007538,210.5417938,214.6295166,197.3388824,201.0507202,286778
2/3/2021,199.9571838,204.7625732,212.2802429,203.0241089,210.5417938,97290
2/4/2021,201.4713135,206.3130951,211.2465668,204.7155914,204.8565521,42629
2/5/2021,206.0137177,210.9646606,218.952179,204.1987457,208.4744263,191024
2/8/2021,208.2160645,213.2199554,216.1330566,208.0045776,208.6623688,123148
2/9/2021,200.6912994,205.5143433,222.7110138,203.1180878,216.0390778,397174
2/10/2021,196.8371429,201.5675659,208.9442749,199.6881561,206.0781708,95496
2/11/2021,197.617157,202.3663177,205.9372101,200.486908,200.486908,48473
2/12/2021,197.3877411,202.1313934,211.2935486,201.0977173,205.4203796,107463
2/15/2021,197.4336243,202.1783752,205.1854401,200.4399109,204.6686096,23920
2/16/2021,193.4877167,198.1376343,204.2457428,197.7147675,202.0374146,46149
2/17/2021,192.4324036,197.0569611,201.4266052,195.5064392,200.6278534,33651
2/18/2021,191.9735718,196.5871124,200.6278534,195.5064392,197.526825,32164
2/19/2021,189.9547119,194.5197449,200.3459473,193.9559326,199.9230804,32382
2/22/2021,185.1370392,189.5862732,196.7750549,187.9417877,196.7750549,48032
2/23/2021,187.4770508,191.9825287,194.9426117,190.76091,194.9426117,21426
2/24/2021,189.12883,193.6740112,195.4124756,190.2910614,192.0765076,9491
2/25/2021,189.3582458,193.9089355,196.2112274,190.9018707,195.3654938,27518
2/26/2021,189.1747131,193.720993,197.0099792,190.8548889,190.8548889,32370
3/1/2021,194.3594666,199.0303497,202.8831635,194.9426117,197.1979218,98080
3/2/2021,192.3406372,196.9629974,202.6482391,194.9896088,201.0977173,38106
3/3/2021,204.7748566,209.6960449,218.4823303,195.4594574,196.9629974,676470
3/4/2021,213.4008331,218.5293121,224.3085175,205.0444946,206.7359619,495550
3/5/2021,212.9420166,218.0594635,234.8332672,214.3476105,220.5966797,684045
3/8/2021,206.6560516,211.6224518,220.9255676,210.4478149,220.831604,82818
3/9/2021,199.3607025,204.1517639,214.7234955,201.0977173,214.2536316,94431
3/10/2021,205.32547,210.2598724,211.3875275,204.4336853,204.4336853,45867
3/12/2021,202.8936768,207.7696533,213.3139343,206.7359619,210.2598724,36547
3/15/2021,197.0665588,201.8024902,209.0852356,199.265274,205.0444946,47603
3/16/2021,196.6077423,201.3326416,207.1588287,199.2182922,202.0374146,31798
3/17/2021,194.0382996,198.7014618,204.3866882,198.2785797,200.3459473,28099
3/18/2021,189.8629608,194.4257813,203.3530121,193.1571655,201.0977173,24835
3/19/2021,190.7806244,195.3654938,197.3388824,185.1226654,194.0029144,34739
3/22/2021,194.1300507,198.7954254,201.0977173,194.5197449,195.3654938,37148
3/23/2021,194.9559479,199.6411591,202.9771271,198.7954254,201.0977173,29472
3/24/2021,191.9735718,196.5871124,201.7555084,194.7546844,199.4062347,38972
3/25/2021,186.0088043,190.4790039,198.2315979,189.4453278,198.2315979,29823
3/26/2021,192.3406372,196.9629974,198.7484436,191.7006226,191.7006226,29769
3/30/2021,193.1665192,197.8087311,201.6145477,196.4931335,197.8087311,23505
3/31/2021,194.3594666,199.0303497,201.0977173,197.3388824,198.0906372,14101
4/1/2021,197.1583252,201.8964691,202.9301453,199.4532166,199.4532166,22131
4/5/2021,191.4229736,196.0232849,201.9434509,194.5667419,201.8964691,17567
4/6/2021,198.0759735,202.8361664,204.8565521,196.0232849,196.0232849,39601
4/7/2021,198.2595062,203.0241089,206.6419983,202.0844116,203.822876,24833
4/8/2021,202.5725098,207.4407501,209.4611206,202.0374146,203.0241089,51391
4/9/2021,201.9760284,206.8299408,215.1933441,205.7962494,209.5550995,71872
4/12/2021,190.8723907,195.4594574,203.822876,192.6403351,203.822876,44775
4/13/2021,191.8817902,196.4931335,199.1243286,193.6740112,193.6740112,19282
4/15/2021,191.4229736,196.0232849,198.2785797,192.8752594,192.8752594,16631
4/16/2021,192.6618195,197.2918854,198.2785797,193.5800476,194.9426117,15172
4/19/2021,187.3394165,191.8415833,195.4594574,189.8211975,195.4594574,18165
4/20/2021,188.3946991,192.9222412,198.2315979,191.7476044,194.5197449,14243
4/22/2021,190.8265076,195.4124756,198.1846161,191.7476044,198.1846161,25016
4/23/2021,189.6335602,194.1908569,203.9168396,192.6403351,192.6403351,27986
4/26/2021,192.8912354,197.526825,198.7484436,193.2041626,193.2041626,18947
4/27/2021,193.2582855,197.9026947,200.1110229,196.7280731,200.1110229,10439
4/28/2021,193.4877167,198.1376343,200.0170441,197.3388824,198.0436554,10155
4/29/2021,192.2029877,196.8220367,202.0374146,196.4461517,198.8894043,15869
4/30/2021,193.9465332,198.6074829,201.0977173,195.8823242,195.8823242,23171
5/3/2021,196.9748077,201.7085266,203.3530121,195.5064392,198.3725586,38103
5/4/2021,194.726532,199.4062347,207.6756744,198.7484436,203.9168396,49671
5/5/2021,196.6077423,201.3326416,202.2253571,199.8291016,202.2253571,16187
5/6/2021,195.7359619,200.4399109,202.8361664,199.0303497,201.0977173,21037
5/7/2021,195.6441956,200.3459473,202.9771271,198.3725586,198.3725586,25141
5/10/2021,204.0866394,208.991272,211.4345093,200.3459473,202.9771271,128599
5/11/2021,198.8101044,203.5879364,210.7767181,202.5542603,205.2324371,66370
5/12/2021,200.7371826,205.5613251,214.1126862,203.3060303,204.5746307,164371
5/14/2021,204.0407257,208.9442749,210.4947968,202.0374146,208.615387,113170
5/17/2021,218.0808716,223.3218231,227.127655,208.4744263,209.5550995,457478
5/18/2021,217.8514709,223.0868988,237.5114288,220.7376251,231.168396,682004
5/19/2021,223.8620911,229.2419891,233.376709,220.2677765,220.2677765,118059
5/20/2021,223.6326904,229.0070648,233.4706879,223.6507263,233.4706879,118072
5/21/2021,247.4917297,253.4394989,258.4199524,230.2286835,233.9875183,1115414
5/24/2021,273.5531616,280.1272278,287.7858582,255.694809,257.3862915,1127686
5/25/2021,279.9767456,286.7052002,293.1891785,277.2141418,285.6715088,547222
5/26/2021,296.4486694,303.5729675,310.1039429,269.6494751,291.6856689,1239788
5/27/2021,294.2004089,301.2706909,309.5401306,296.9480286,309.5401306,316609
5/28/2021,283.4638367,290.2760925,305.1704712,286.7052002,299.1093445,156297
5/31/2021,284.7944336,291.6386719,298.5925293,288.4906311,298.5925293,120766
6/1/2021,278.416748,285.1076965,296.8540649,277.4020691,295.0686035,122969
6/2/2021,284.519165,291.3567505,296.7600708,281.9126892,289.3833618,114714
6/3/2021,289.979187,296.9480286,305.4053955,288.3497009,291.3567505,223825
6/4/2021,290.2545166,297.22995,301.2236938,292.2964783,299.6731873,77750
6/7/2021,307.4146423,314.8024902,318.5613403,300.8008423,304.5596619,311518
6/8/2021,323.7030334,331.4823303,338.2952271,311.0436707,320.8166199,835470
6/9/2021,321.4548035,329.1800537,334.536377,322.743042,334.536377,221083
6/10/2021,318.0594788,325.703125,332.1401367,321.8033142,332.1401367,89809
6/11/2021,312.4617615,319.9708862,329.8378296,315.742218,329.8378296,114639
6/14/2021,314.5264893,322.0852356,328.8981323,301.1297302,322.5081177,137456
6/15/2021,309.8464355,317.2927246,325.7970886,312.9700623,324.9043579,130298
6/16/2021,312.5535278,320.0648499,321.3804626,313.862793,319.3131104,88843
6/17/2021,314.2053223,321.7563477,327.9584045,314.8024902,319.1721497,135569
6/18/2021,307.919342,315.3193359,325.7500916,300.9887695,324.9043579,89592
6/21/2021,305.5334473,312.8760986,314.8024902,304.4187012,308.6473999,50843
6/22/2021,312.0029297,319.5010376,324.6694336,315.0844116,315.2723389,93169
6/23/2021,306.5887756,313.9567566,322.4141235,300.3309631,322.4141235,55704
6/24/2021,309.1582336,316.5879517,322.3201599,314.0507202,322.3201599,29553
6/25/2021,315.3065186,322.8840027,324.199585,314.8964539,320.8636169,71264
6/28/2021,318.3347473,325.9850159,333.5966797,324.199585,328.5692444,131365
6/29/2021,311.7276306,319.2191162,331.3413696,316.3060303,331.3413696,67806
6/30/2021,314.8018188,322.367157,326.07901,318.5613403,326.07901,69206
7/1/2021,337.9725647,346.0947876,359.9085083,321.4274292,328.8511353,275541
7/2/2021,342.7902527,351.0282593,377.7630005,348.632019,351.16922,475978
7/5/2021,360.9140015,369.5875244,377.7160034,348.632019,348.632019,341119
7/6/2021,356.4633484,365.0299377,375.8835754,357.8881531,372.1247253,168579
7/7/2021,351.0950928,359.5326538,373.5812988,357.089386,365.0299377,115569
7/8/2021,357.5186462,366.1105957,380.394165,360.0025024,360.8482361,222066
7/9/2021,357.7939453,366.3925171,379.6424255,362.7746277,367.8020935,225806
7/12/2021,361.3269653,370.0104065,384.7168274,366.3925171,371.1850281,243428
7/13/2021,363.1163635,371.8428345,379.6424255,370.2453308,375.8835754,67580
7/14/2021,359.6751404,368.3189087,376.8232727,365.0299377,375.8835754,48201
7/15/2021,367.0622864,375.8835754,387.1600952,371.0910645,371.0910645,220193
7/16/2021,395.6013794,405.1085205,411.4045715,379.6424255,379.6424255,406640
7/19/2021,445.5218506,456.2286987,480.1912537,410.6528015,413.2369995,966919
7/20/2021,453.7348938,464.6390991,499.8781738,459.5176697,460.3634033,646767
